start_station_name,end_station_name,num_trips
Marcus Thranes gate,Jakob kirke,34
Karenslyst allé,Tøyen skole,34
Ullevål sykehus,Sagene bussholdeplass,34
Professor Aschehougs plass,Søndre gate,34
Kontraskjæret,Akerselvallmenningen,34
Ullevålsveien,Alexander Kiellands Plass,34
Gimle Kino,Bygdøy allé,34
Frogner Stadion,Skøyen,34
Hallings gate,Hammersborg Torg,34
Carl Berners plass sør,Ringnes Park,34
Carl Berners plass sør,Torggata,34
Gunerius,Kværnerbyen,34
Uranienborgveien,Tjuvholmen,34
Olaf Ryes plass,Vår Frelsers gravlund,34
Henrik Ibsens gate,Tjuvholmen,34
Henrik Ibsens gate,Uranienborgveien,34
Annette Thommessens Plass,Annette Thommessens Plass,34
Annette Thommessens Plass,Dronningens gate,34
7. juni-plassen,Frognerstranda,34
Sjøsiden ved trappen,Bislett Stadion,34
Aker Brygge,Grønlands torg,34
Professor Aschehougs plass,Frogner plass,34
Sotahjørnet,Ensjø T-bane,34
Elgsletta,The Hub,34
Hallings gate,Bjerregaards gate,34
Botanisk Hage sør,Jess Carlsens gate,34
Colletts gate,Aker Brygge,34
Rostockgata,AHO,34
Trondheimsveien,Schous plass,34
Grünerhagen Nord,Botanisk Hage sør,34
Frognerstranda,Skillebekk,34
Forskningsveien,Domus Athletica,34
Huitfeldts gate,Edvard Storms gate,34
Lille Schous plass,Tøyen skole,34
Helga Helgesens plass,Edvard Storms gate,34
Jens Bjelkes Gate,Filipstadveien,34
Bankplassen,Oscars gate,34
Frognerveien,Dokkveien,34
Mandalls gate,Akersgata,34
Bislettgata,Akersgata,34
Sentrum Scene,Sofienbergparken nordvest,34
Holbergs plass,Ruseløkkgården,34
Jens Bjelkes Gate,Fredensborg,34
Drammensveien,Karenslyst allé,34
Studenterlunden,Edvard Storms gate,34
Munkegata,Vaterlandsparken,34
Majorstua skole,Drammensveien,34
Jens Bjelkes Gate,Nordre gate,34
Sofienberggata,Sofienberggata,34
Tøyen skole,Marcus Thranes gate,34
Botanisk Hage sør,Sofienbergparken sør,34
Sinsen T-bane,Hans Nielsen Hauges plass,34
Akerselvallmenningen,Botanisk Hage sør,34
Botanisk Hage sør,Sentrum Scene,34
Rostockgata,Dyvekes bru,34
Botanisk Hage sør,Schous plass trikkestopp,34
Munkegata,Salt,34
Fram-gården,Aker Brygge,34
Mølleparken,Sommerfrydhagen,35
Henrik Ibsens gate,Uranienborgparken,35
Bjerregaardsgate Øst,Torggata,35
Thomas Heftyes plass,Dokkveien,35
Dronningens gate,Helga Helgesens plass,35
Bislett Stadion,Kirkeristen,35
Jess Carlsens gate,Bjerregaardsgate Øst,35
Henrik Ibsens gate,St. Olavs gate,35
Bjølsendumpa,Storo Storsenter,35
The Hub,Lakkegata,35
Sjøsiden ved fontenen,Tjuvholmen,35
Domus Athletica,Bjølsen Studentby,35
Fysikkbygningen,Stensgata,35
Edvard Storms gate,Sukkerbiten,35
Hoffsveien,Briskeby,35
Sjøsiden ved trappen,Vulkan,35
Helga Helgesens plass,Tøyenbekken,35
Helga Helgesens plass,Dyvekes bru,35
Jens Bjelkes Gate,Sukkerbiten,35
Bislettgata,Frogner plass,35
Jess Carlsens gate,Bankplassen,35
Oscars gate,Saga Kino,35
Lilleborgbanen,Tøyen skole,35
Søndre gate,Vaterlandsparken,35
Jess Carlsens gate,AHO,35
Oscars gate,Spikersuppa Vest,35
Vestkanttorvet,Skøyen,35
Olaf Ryes plass,Grønlands torg,35
Bislett Stadion,Holbergs plass,35
Helga Helgesens plass,Birkelunden,35
Gimle Kino,Schives gate,35
Skillebekk,Bankplassen,35
Alexander Kiellands Plass,Oslo Plaza,35
Jernbanetorget,Sofienbergparken nordvest,35
Botanisk Hage sør,Sjøsiden ved trappen,35
Kværnerbyen,Tøyenbekken,35
Tåsen Senter,Stavangergata,35
Over Rådhusgata,Oscars gate,35
Fredensborg,Olaf Ryes plass,35
Frognerstranda,Rådhusgata,35
Hammersborg Torg,Nordre gate,35
Lakkegata,Rostockgata,35
Jakob kirke,Slottsparken Øst,35
Landstads gate,Landstads gate,35
Akersgata,Sjøsiden ved trappen,35
Slottsparken Øst,Munkegata,35
St. Olavs gate,Saga Kino,35
Bentsebrugata,Marcus Thranes gate,35
Aker Brygge,Sofienbergparken nordvest,35
Anker Hotel,Sukkerbiten,35
Hasle Torg,Fyrstikktorget,35
Hallénparken,Ringnes Park,35
Hallénparken,Olaf Ryes plass,35
Ullevålsveien,Sjøsiden ved trappen,35
Uranienborgparken,Slottsparken Øst,35
Jakob kirke,Fagerheimgata,35
Munkegata,Sentrum Scene,35
Uelands gate,Sukkerbiten,35
Alexander Kiellands Plass,Forskningsveien,35
Arkitekt Rivertz Plass,Alexander Kiellands Plass,35
Ringnes Park,Bislettgata,35
Grünerhagen Nord,Spikersuppa Vest,35
Marcus Thranes gate,Sommerfrydhagen,35
Botanisk hage sør-vest,Torggata,35
Fredensborg,Botanisk Hage sør,35
Ringnes Park,Jakob kirke,35
Munkegata,Jakob kirke,35
Sofienbergparken nord,Sentrum Scene,35
Marcus Thranes gate,Helga Helgesens plass,35
Tøyen skole,Vulkan,35
Fred Olsens gate,Oslo Hospital,35
Ringnes Park,Sofienbergparken nord,35
Marcus Thranes gate,Carl Berners plass sør,35
Blindern Studenthus,Fysikkbygningen,35
Marcus Thranes gate,Aker Brygge,35
Hans Nielsen Hauges plass,Ringnes Park,35
Grünerhagen Nord,Linaaes gate,35
Torggata,Fram-gården,35
Arkitekt Rivertz Plass,Bjølsen Studentby,35
Mølleparken,Bislett Stadion,35
Mølleparken,Fredensborg,35
Alexander Kiellands Plass,Nordre gate,35
Uranienborgveien,Akersgata,35
Schives gate,Majorstuen,35
Schous plass,Bankplassen,35
Frogner plass,Gimle Kino,35
Sagene bussholdeplass,Uelands gate,35
Schives gate,Gimle Kino,35
Oslo Hospital,Grønlands torg,35
Stensparken,Stensparken,35
Fagerheimgata,Bjerregaards gate,35
Alexander Kiellands Plass,Stjerneplassen,35
Sofienbergparken nord,Helga Helgesens plass,36
Huk 2,Filipstadveien,36
The Hub,Schous plass,36
Elisenberg,Elisenberg,36
Hesselbergs Gate,Tøyen skole,36
Elgsletta,Bjørvika,36
Edvard Storms gate,Jernbanetorget,36
Professor Aschehougs plass,Sjøsiden ved trappen,36
Jens Bjelkes Gate,Munkegata,36
Jernbanetorget,Munkegata,36
Rostockgata,Munkegata,36
Munkegata,The Hub,36
Vulkan,Tøyenbekken,36
Jess Carlsens gate,Olaf Ryes plass,36
Ringnes Park,Vulkan,36
Ringnes Park,Vaterlandsparken,36
Bjørvika,Skillebekk,36
Sukkerbiten,The Hub,36
Edvard Storms gate,Ringnes Park,36
Sjøsiden ved trappen,Galgeberg,36
Aker Brygge,Kværnerbyen,36
Ullevål sykehus,Stensgata,36
Frogner plass,Skøyen Stasjon,36
Aker Brygge,Jens Bjelkes Gate,36
Sukkerbiten,Vippetangen vest,36
Helga Helgesens plass,St. Olavs gate,36
Frogner Stadion,Briskeby,36
Marcus Thranes gate,Sofienbergparken sør,36
Alexander Kiellands Plass,Stensparken,36
Ringnes Park,Sofienberggata,36
Gimle Kino,Thomas Heftyes plass,36
Munkegata,Kværnerbyen,36
Gimle Kino,Hoffsveien,36
Schives gate,Schives gate,36
Bjerregaards gate,Akersgata,36
Helga Helgesens plass,Grønlands torg,36
Jens Bjelkes Gate,Sentrum Scene,36
Frogner Stadion,Hoffsveien,36
Helga Helgesens plass,Akerselvallmenningen,36
Bogstadveien,7. juni-plassen,36
Sjøsiden ved fontenen,Vippetangen vest,36
Fredensborg,Spikersuppa Vest,36
Holbergs plass,Holbergs plass,36
Dælenenggata,Torggata,36
Sofienbergparken nordvest,Sukkerbiten,36
Hydroparken,Thune,36
Thune,Frogner Stadion,36
Georg Morgenstiernes hus,Majorstuen,36
Sotahjørnet,Helga Helgesens plass,36
Torggata,Schous plass trikkestopp,36
7. juni-plassen,Fram-gården,36
Majorstuen,Suhms gate,36
Sagene bussholdeplass,Sagene bussholdeplass,36
Storo Storsenter,Olaf Ryes plass,36
Sentrum Scene,Aker Brygge,36
Griffenfeldts gate,Ringnes Park,36
Anker Hotel,Sjøsiden ved trappen,36
Kværnerbyen,Vaterlandsparken,36
Grønlands torg,Kirkeristen,36
Sjølyst,Huk 2,36
Vulkan,Saga Kino,36
Karenslyst allé,Norsk Folkemuseum,36
Huitfeldts gate,Tjuvholmen,36
Huitfeldts gate,Sjøsiden ved trappen,36
Birkelunden,Jens Bjelkes Gate,36
Lille Grensen,Alexander Kiellands Plass,36
AHO,Sjøsiden ved trappen,36
Jess Carlsens gate,Tjuvholmen,36
Aker Brygge,Anker Hotel,36
Huitfeldts gate,Bjørvika,36
Rådhusgata,Kirkeristen,36
Arkitekt Rivertz Plass,Bislettgata,36
Bjølsen Studentby,Arendalsgata,36
Helga Helgesens plass,Bankplassen,36
Mølleparken,Hallings gate,36
Frognerveien,Henrik Ibsens gate,36
AHO,Bjørvika,36
Fysikkbygningen,Blindern Studenthus,36
Linaaes gate,Linaaes gate,37
Hallings gate,Hallings gate,37
AHO,Rostockgata,37
Fredensborg,Bislett Stadion,37
Sukkerbiten,Professor Aschehougs plass,37
Fredensborg,The Hub,37
AHO,Spikersuppa Øst,37
Kontraskjæret,Oslo Handelsgymnasium,37
Pilestredet 63,Pilestredet 63,37
Dælenenggata,Alexander Kiellands Plass,37
Fredensborg,Mølleparken,37
AHO,Paléhaven,37
Jakob kirke,Alexander Kiellands Plass,37
Bygdøy allé,Hoffsveien,37
Jakob kirke,Linaaes gate,37
Edvard Storms gate,Briskeby,37
Jakob kirke,Ringnes Park,37
Søndre gate,Professor Aschehougs plass,37
Søndre gate,Bjørvika,37
Sofienbergparken sør,Botanisk Hage sør,37
Parkveien,Parkveien,37
Mølleparken,Olaf Ryes plass,37
Bislettgata,Tjuvholmen,37
Uelands gate,Sjøsiden ved trappen,37
Helga Helgesens plass,Annette Thommessens Plass,37
Studenterlunden,Alexander Kiellands Plass,37
Bentsebrugata,Alexander Kiellands Plass,37
Fysikkbygningen,Vår Frelsers gravlund,37
Landstads gate,Tøyenbekken,37
Oscars gate,Henrik Ibsens gate,37
Botanisk Hage sør,Akerselvallmenningen,37
Skillebekk,Thune,37
Enerhaugen,Enerhaugen,37
Vaterlandsparken,Lakkegata,37
Vulkan,Hammersborg Torg,37
Over Rådhusgata,Alexander Kiellands Plass,37
Storo Storsenter,Myraløkka Øst,37
Skøyen Stasjon,Hoffsveien,37
Jernbanetorget,Torggata,37
Bislett Stadion,Bislettgata,37
Storo Storsenter,BI Nydalen,37
Dokkveien,Sofienbergparken nordvest,37
Schous plass,Jernbanetorget,37
Stjerneplassen,Sukkerbiten,37
Majorstua skole,Bogstadveien,37
Schous plass,Sukkerbiten,37
Jens Bjelkes Gate,Hydroparken,37
Birkelunden,Sjøsiden ved trappen,37
Schous plass trikkestopp,Tøyenbekken,37
Lakkegata,Akerselvallmenningen,37
Bjølsen Studentby,Bentsebrugata,37
Over Rådhusgata,Ruseløkkgården,37
Bjerregaards gate,Bjerregaardsgate Øst,37
Ringnes Park,Fredensborg,37
Hans Nielsen Hauges plass,Hans Nielsen Hauges plass,37
Jernbanetorget,OsloMet,37
Ringnes Park,Søndre gate,37
Tøyen skole,Hesselbergs Gate,37
Skillebekk,Karenslyst allé,37
Helga Helgesens plass,Trelastgata,37
Studentparlamentet,St. Olavs gate,37
Kværnerbyen,Sommerfrydhagen,37
Myraløkka Øst,Alexander Kiellands Plass,37
Arkitekt Rivertz Plass,Vulkan,37
Kværnerbyen,Arkaden Nord,37
Majorstuen,Bislettgata,38
Dokkveien,Søndre gate,38
Skovveien,7. juni-plassen,38
Dokkveien,Slottsparken Øst,38
Stjerneplassen,Olaf Ryes plass,38
Briskeby,Frogner plass,38
Hausmanns bru,Jens Bjelkes Gate,38
Bjørvika,Sukkerbiten,38
Monolittveien,Frogner plass,38
Henrik Ibsens gate,Bislett Stadion,38
Botanisk hage sør-vest,Hausmanns bru,38
Munkegata,Bjørvika,38
Sukkerbiten,Alexander Kiellands Plass,38
Bjørvika,Lakkegata,38
Bjølsendumpa,Myraløkka Øst,38
Slottsparken Øst,Sjøsiden ved trappen,38
Nordre gate,Sukkerbiten,38
Nordre gate,Vaterlandsparken,38
Munkegata,AHO,38
Lodalen busstopp,Sjøsiden ved trappen,38
Norsk Folkemuseum,Frognerstranda,38
Hammersborg Torg,Sjøsiden ved trappen,38
Hammersborg Torg,Sofienbergparken nord,38
Munkegata,Oslo Hospital,38
Botanisk Hage sør,AHO,38
Jens Bjelkes Gate,Sofienbergparken nordvest,38
Karenslyst allé,Furulund,38
Botanisk hage sør-vest,Botanisk Hage sør,38
Slottsparken Øst,Frognerbadet,38
Bjølsen mølle,Ringnes Park,38
Slottsparken Øst,Akersgata,38
Majorstuen,Skøyen,38
Aker Brygge,Frognerstranda,38
Bjerregaards gate,Bislett Stadion,38
Torshovparken vest,Torggata,38
Huitfeldts gate,Skillebekk,38
Huitfeldts gate,Parkveien,38
Fram-gården,Thomas Heftyes plass,38
Bislett Stadion,Spikersuppa Vest,38
Landstads gate,Sjøsiden ved trappen,38
Edvard Storms gate,Spikersuppa Vest,38
Tjuvholmen,Uranienborgveien,38
7. juni-plassen,Pilestredet Studenthus,38
Elisenberg,Thune,38
Olaf Ryes plass,Ringnes Park,38
Anker Hotel,Spikersuppa Øst,38
Fredensborg,Sofienbergparken nord,38
Bentsebrugata,Bentsebrugata,38
Jens Bjelkes Gate,Linaaes gate,38
Bislettgata,Edvard Storms gate,38
Kirkeristen,AHO,38
BI Nydalen,Birkelunden,38
Arkitekt Rivertz Plass,Vår Frelsers gravlund,38
Henrik Wergelands allé,Stensparken,38
Birkelunden,Bentsebrugata,38
Bankplassen,Søndre gate,38
Jens Bjelkes Gate,Birkelunden,38
Elgsletta,Sukkerbiten,38
Fredensborg,Helga Helgesens plass,38
Alexander Kiellands Plass,Fagerheimgata,38
Fagerheimgata,Sjøsiden ved trappen,38
Ullevål sykehus,Marcus Thranes gate,38
The Hub,Schous plass trikkestopp,38
John Colletts plass,Sognsveien,38
Kirkeristen,Grønlands torg,38
Linaaes gate,Ringnes Park,38
Elisenberg,Frogner Stadion,38
Bislett Stadion,Birkelunden,38
Sukkerbiten,Vulkan,38
Søndre gate,Huitfeldts gate,38
7. juni-plassen,Bislett Stadion,38
Oslo Plaza,Søndre gate,38
Paléhaven,Dyvekes bru,38
Fram-gården,Dokkveien,38
Oslo Plaza,Jess Carlsens gate,38
Alexander Kiellands Plass,Studenterlunden,38
Schous plass trikkestopp,Helga Helgesens plass,38
Huk 1,Tjuvholmen,38
Tjuvholmen,Akerselvallmenningen,38
Bentsebrugata,Torggata,38
Tøyen skole,Lille Schous plass,38
Oscars gate,Oscars gate,38
Alexander Kiellands Plass,Spikersuppa Øst,38
Tjuvholmen,Bjørvika,38
Tøyen skole,Kværnerbyen,38
Torggata,Trondheimsveien,38
Oslo Handelsgymnasium,Aker Brygge,38
Rostockgata,Sukkerbiten,39
Oslo Handelsgymnasium,Hydroparken,39
Dokkveien,AHO,39
Botanisk hage sør-vest,Tøyen skole,39
Stjerneplassen,Vippetangen vest,39
Botanisk hage sør-vest,Vaterlandsparken,39
Vippetangen vest,Klingenberggata,39
Munkegata,Sukkerbiten,39
Briskeby,Briskeby,39
Torshovparken vest,Torshovparken vest,39
Aker Brygge,Ringnes Park,39
Lille Schous plass,Torggata,39
Botanisk hage sør-vest,Munkegata,39
Huitfeldts gate,Vippetangen vest,39
7. juni-plassen,Thomas Heftyes plass,39
Schous plass trikkestopp,Torggata,39
Dokkveien,Torggata,39
Frognerbadet,Skøyen,39
Sofienbergparken nord,Lille Schous plass,39
The Hub,Torggata,39
Ringnes Park,The Hub,39
Botanisk Hage sør,Tøyenbekken,39
Aker Brygge,Norsk Folkemuseum,39
Tjuvholmen,Hydroparken,39
Karenslyst allé,Frogner plass,39
Tøyenbekken,Lakkegata,39
Jess Carlsens gate,Filipstadveien,39
Huitfeldts gate,Bankplassen,39
Ringnes Park,Jens Bjelkes Gate,39
Sofienberggata,Schous plass,39
Bislettgata,Holbergs plass,39
Bankplassen,Bankplassen,39
Rostockgata,Paléhaven,39
Sofienbergparken nordvest,The Hub,39
Maritimt Museum,Norsk Folkemuseum,39
Sommerfrydhagen,Grünerhagen Nord,39
Sommerfrydhagen,Tøyenbekken,39
Birkelunden,Akerselvallmenningen,39
Olaf Ryes plass,Sofienbergparken nord,39
Bjerregaards gate,Bjerregaards gate,39
Birkelunden,Akersgata,39
Aker Brygge,Bjerregaards gate,39
Linaaes gate,Jess Carlsens gate,39
Landstads gate,Linaaes gate,39
Sofienbergparken nordvest,Sofienbergparken nord,39
7. juni-plassen,Holbergs plass,39
Spikersuppa Vest,Rostockgata,39
Bygdøy allé,Bygdøy allé,39
Sotahjørnet,Dyvekes bru,39
Linaaes gate,Munkegata,39
Vippetangen vest,Sukkerbiten,39
Monolittveien,Jarlsborgveien,39
Gimle Kino,Skøyen Stasjon,39
St. Olavs gate,Tjuvholmen,39
Aker Brygge,Dyvekes bru,39
Kirkeristen,Vaterlandsparken,39
Bjerregaards gate,Tøyen skole,39
Jordalgata,Jens Bjelkes Gate,39
Akersgata,AHO,39
Jernbanetorget,Jernbanetorget,39
Torggata,Jernbanetorget,40
Nordre gate,Aker Brygge,40
Tøyen skole,Nordre gate,40
Skøyen,Norsk Folkemuseum,40
Frogner plass,Majorstua skole,40
Jens Bjelkes Gate,Olaf Ryes plass,40
Kirkeristen,Alexander Kiellands Plass,40
Rostockgata,Olaf Ryes plass,40
Oslo Plaza,Sofienbergparken nordvest,40
Oslo Handelsgymnasium,Dokkveien,40
Kirkeristen,Sofienberggata,40
Alexander Kiellands Plass,Schous plass trikkestopp,40
Blindern Studenthus,Blindern Studenthus,40
Søndre gate,Botanisk Hage sør,40
Hallings gate,Mølleparken,40
St. Hanshaugen park vest,Bislettgata,40
Rostockgata,Rådhusgata,40
Jens Bjelkes Gate,Slottsparken Øst,40
Tjuvholmen,Gimle Kino,40
Nydalen,BI Nydalen,40
Alexander Kiellands Plass,Sofienbergparken nordvest,40
Mølleparken,Torggata,40
Vår Frelsers gravlund,Jernbanetorget,40
Aker Brygge,Annette Thommessens Plass,40
Bislett Stadion,Sjøsiden ved trappen,40
Krohgstøtten hospital,Helga Helgesens plass,40
Rådhusgata,Sukkerbiten,40
7. juni-plassen,Parkveien,40
Aker Brygge,Kontraskjæret,40
Majorstuen,Thune,40
Olav Kyrres plass,Olav Kyrres plass,40
Sofienbergparken nordvest,Sentrum Scene,40
Jernbanetorget,Oslo Hospital,40
Birkelunden,Hammersborg Torg,40
Jarlsborgveien,Skøyen Stasjon,40
The Hub,Birkelunden,40
AHO,Tøyen skole,40
Sofienbergparken nord,The Hub,40
Birkelunden,Jakob kirke,40
Kværnerbyen,Bankplassen,40
Bislettgata,Majorstuen,40
Anker Hotel,The Hub,40
Linaaes gate,Fagerheimgata,40
Hoffsveien,Tjuvholmen,40
Vestkanttorvet,Tjuvholmen,40
Marienlystparken,Majorstuen,40
Vulkan,Sjøsiden ved trappen,40
Vippetangen vest,Dokkveien,40
Jess Carlsens gate,Torggata,40
Alexander Kiellands Plass,Hallings gate,40
BI Nydalen,Ringnes Park,40
Torggata,Sofienbergparken nordvest,40
Kværnerbyen,Jess Carlsens gate,40
Munkegata,Kirkeristen,40
Edvard Storms gate,Tjuvholmen,40
Sjøsiden ved trappen,Salt,40
OsloMet,Sjøsiden ved trappen,41
St. Olavs gate,Bjerregaards gate,41
Tjuvholmen,Frogner Stadion,41
Majorstua skole,Oscars gate,41
Grønlands torg,Kværnerbyen,41
Vår Frelsers gravlund,Saga Kino,41
Sofienberggata,Tøyen skole,41
Oslo Plaza,Sofienbergparken sør,41
Fagerheimgata,Linaaes gate,41
Sofienberggata,Sofienbergparken nordvest,41
Tøyen skole,AHO,41
Sukkerbiten,Sentrum Scene,41
Bogstadveien,Bogstadveien,41
Sofienberggata,Vaterlandsparken,41
Birkelunden,Linaaes gate,41
Marcus Thranes gate,Fredensborg,41
Lille Grensen,Jens Bjelkes Gate,41
Kirkeristen,Jakob kirke,41
Arkitekt Rivertz Plass,Uelands gate,41
Briskeby,Bislett Stadion,41
Arkitekt Rivertz Plass,Chr. Michelsens Gate,41
Studentparlamentet,7. juni-plassen,41
Briskeby,Majorstuen,41
Munkegata,Birkelunden,41
Akerselvallmenningen,Vippetangen vest,41
Aker Brygge,Fred Olsens gate,41
Kirkeveien,Majorstuen,41
Alexander Kiellands Plass,Vår Frelsers gravlund,41
Edvard Storms gate,Oslo Handelsgymnasium,41
Sommerfrydhagen,Schous plass,41
Olaf Ryes plass,Hammersborg Torg,41
Dyvekes bru,Paléhaven,41
7. juni-plassen,Bjerregaards gate,41
Akerselvallmenningen,Lakkegata,41
Frogner Stadion,Thomas Heftyes plass,41
AHO,Sjøsiden ved fontenen,41
Alexander Kiellands Plass,Sjøsiden ved fontenen,41
Sukkerbiten,Rådhusgata,41
Bjølsendumpa,Ringnes Park,41
Helga Helgesens plass,Arkaden Nord,41
Jens Bjelkes Gate,Grønlands torg,41
Jernbanetorget,Schous plass,41
Dokkveien,St. Olavs gate,41
Bjørvika,Jens Bjelkes Gate,41
Storo Storsenter,Birkelunden,41
Ensjø T-bane,Ensjø T-bane,41
Karenslyst allé,Huk 2,41
Bislett Stadion,Rådhusgata,41
Oslo Handelsgymnasium,7. juni-plassen,41
Bislett Stadion,OsloMet,41
Nordre gate,Alexander Kiellands Plass,41
Thune,Huk 2,41
Storo Storsenter,Alexander Kiellands Plass,41
Akersgata,Helga Helgesens plass,41
Hausmanns gate,Hausmanns gate,41
Ringnes Park,Schous plass trikkestopp,42
Sofienbergparken sør,Rådhusgata,42
Botanisk Hage sør,Søndre gate,42
Aker Brygge,Over Rådhusgata,42
Carl Berners plass sør,Finnmarksgata,42
Professor Aschehougs plass,Aker Brygge,42
Saga Kino,Gimle Kino,42
Brugata,Aker Brygge,42
Tøyenbekken,Olaf Ryes plass,42
Botanisk Hage sør,Vaterlandsparken,42
Annette Thommessens Plass,Vippetangen vest,42
Jakob kirke,Akersgata,42
Saga Kino,Filipstadveien,42
Holbergs plass,Saga Kino,42
7. juni-plassen,Tjuvholmen,42
Hammersborg Torg,Vulkan,42
Jess Carlsens gate,Spikersuppa Vest,42
Tøyen skole,Grønlands torg,42
Arkitekt Rivertz Plass,Torggata,42
Rostockgata,Bjørvika,42
Marcus Thranes gate,Bjerregaards gate,42
Trelastgata,Bjørvika,42
St. Hanshaugen park vest,Aker Brygge,42
Ringnes Park,Bjerregaardsgate Øst,42
Filipstadveien,Filipstadveien,42
Skillebekk,Filipstadveien,42
Olaf Ryes plass,Søndre gate,42
Helga Helgesens plass,Fredensborg,42
Tjuvholmen,Parkveien,42
Mølleparken,Vår Frelsers gravlund,42
Søndre gate,Spikersuppa Vest,42
Bjerregaards gate,Mølleparken,42
Søndre gate,Jakob kirke,42
Søndre gate,Helga Helgesens plass,42
Fagerheimgata,Sentrum Scene,42
Henrik Ibsens gate,Saga Kino,42
Henrik Ibsens gate,Bogstadveien,42
Helga Helgesens plass,Akersgata,42
Bislett Stadion,St. Olavs gate,42
Bjørvika,Helga Helgesens plass,42
Bislett Stadion,Parkveien,42
Oslo Plaza,Munkegata,42
Georg Morgenstiernes hus,Suhms gate,42
Lindern,Griffenfeldts gate,42
Dælenenggata,Carl Berners plass sør,42
Olaf Ryes plass,Paléhaven,42
Olaf Ryes plass,Akerselvallmenningen,42
AHO,Vulkan,42
Torggata,Filipstadveien,42
Jernbanetorget,Bankplassen,42
Linaaes gate,Jens Bjelkes Gate,42
Tjuvholmen,Huk 2,42
Bogstadveien,Henrik Ibsens gate,42
Munkedamsveien,Tjuvholmen,43
Ringnes Park,Parkveien,43
Stavangergata,Myraløkka Øst,43
Grünerhagen Nord,Kirkeristen,43
Skillebekk,Skøyen,43
Jakob kirke,Aker Brygge,43
Ullevålsveien,Vår Frelsers gravlund,43
Schous plass,Tøyen skole,43
Hausmanns gate,Helga Helgesens plass,43
Jess Carlsens gate,Sukkerbiten,43
Thomas Heftyes plass,Rådhusgata,43
Professor Aschehougs plass,Slottsparken Øst,43
Tøyen skole,Ringnes Park,43
Jens Bjelkes Gate,Jernbanetorget,43
Helga Helgesens plass,Oslo Plaza,43
Thomas Heftyes plass,Skillebekk,43
Spikersuppa Øst,Frogner plass,43
Bislett Stadion,Oscars gate,43
Sentrum Scene,AHO,43
Bjørvika,Dyvekes bru,43
Arkitekt Rivertz Plass,Hammersborg Torg,43
Linaaes gate,Birkelunden,43
BI Nydalen,Bjølsen Studentby,43
Sjøsiden ved trappen,Sofienbergparken nord,43
Sofienbergparken sør,Vaterlandsparken,43
Bislettgata,Bislett Stadion,43
Kirkeristen,Sofienbergparken nord,43
Kirkeristen,Sofienbergparken nordvest,43
Uranienborgveien,Henrik Ibsens gate,43
Sukkerbiten,Olaf Ryes plass,43
Vippetangen vest,Skippergata,43
Hallings gate,Aker Brygge,43
Griffenfeldts gate,Chr. Michelsens Gate,43
Oslo Hospital,Sukkerbiten,43
Lindern,Chr. Michelsens Gate,43
Uranienborgveien,Spikersuppa Vest,43
Schous plass,Sentrum Scene,43
Fagerheimgata,Jakob kirke,43
Bislettgata,OsloMet,43
Aker Brygge,Lille Grensen,43
Nordre gate,Tøyenbekken,43
Frogner plass,Rådhusgata,43
Huk 1,Frognerstranda,43
Skillebekk,Frognerstranda,43
Schous plass,Jakob kirke,43
Sotahjørnet,Rostockgata,43
Schous plass,Brugata,43
Skillebekk,Oslo Handelsgymnasium,44
Ullevål sykehus,Alexander Kiellands Plass,44
Bislettgata,Professor Aschehougs plass,44
Nordre gate,Tøyen skole,44
Elisenberg,Henrik Wergelands allé,44
Studenterlunden,St. Olavs gate,44
